SamplePic,SampleSound,SampleMovie,r,c,Correct,r_1,c_1,Foil1,r_2,c_2,Foil2,r_3,c_3,Foil3,r_4,c_4,Foil4,r_5,c_5,SampleMode,Feedback,Correct_1,RT,Comment,filename,trial,correct,shape_combination,session,cont_trial,condition,test_shape
none,Maisha.wav,none,0,0,Maisha_02.jpg,1,3,Sugar Cane_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1391,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,84,1,Maisha_02.jpg_Sugar Cane_01.jpg,1,84,regular,"NA"
none,Ear.wav,none,0,0,Ear_01.jpg,3,1,Fish_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1096,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,85,1,Ear_01.jpg_Fish_01.jpg,1,85,regular,"NA"
none,Cherries.wav,none,0,0,Cherries_01.jpg,1,2,Turtle_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1019,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,86,1,Cherries_01.jpg_Turtle_02.jpg,1,86,regular,"NA"
none,Pinecone.wav,none,0,0,Pinecone_01.jpg,3,3,Hat_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,956,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,87,1,Pinecone_01.jpg_Hat_01.jpg,1,87,regular,"NA"
none,Ball.wav,none,0,0,Ball_02.jpg,1,1,Gorilla_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,3599,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,88,0,Ball_02.jpg_Gorilla_02.jpg,1,88,regular,"NA"
none,Milk.wav,none,0,0,Milk_01.jpg,1,2,Toothbrush_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1536,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,89,0,Milk_01.jpg_Toothbrush_02.jpg,1,89,regular,"NA"
none,Pineapple.wav,none,0,0,Pineapple_01.jpg,1,2,Lettuce_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1223,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,90,1,Pineapple_01.jpg_Lettuce_01.jpg,1,90,regular,"NA"
none,Phone.wav,none,0,0,Phone_01.jpg,1,2,Green Bean_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1394,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,91,1,Phone_01.jpg_Green Bean_02.jpg,1,91,regular,"NA"
none,Peas.wav,none,0,0,Peas_01.jpg,1,3,Lemon_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1610,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,92,1,Peas_01.jpg_Lemon_02.jpg,1,92,regular,"NA"
none,Tv.wav,none,0,0,Tv_02.jpg,2,2,Straw_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1046,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,93,1,Tv_02.jpg_Straw_01.jpg,1,93,regular,"NA"
none,Cereal.wav,none,0,0,Cereal_01.jpg,3,1,Wipies_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1553,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,94,1,Cereal_01.jpg_Wipies_02.jpg,1,94,regular,"NA"
none,Bubbles.wav,none,0,0,Bubbles_01.jpg,3,3,Carrot_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES,2337,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,95,1,Bubbles_01.jpg_Carrot_01.jpg,1,95,regular,"NA"
none,Orangutan.wav,none,0,0,Orangutan_02.jpg,3,3,Knife_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1337,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,96,1,Orangutan_02.jpg_Knife_01.jpg,1,96,regular,"NA"
none,Wipies.wav,none,0,0,Wipies_02.jpg,2,2,Dog_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1194,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,97,1,Wipies_02.jpg_Dog_01.jpg,1,97,regular,"NA"
none,pipi.wav,none,0,0,ESlide6.jpg,2,1,RSlide17.jpg,3,3,none,0,0,none,0,0,none,0,0,2,no,NO,1380,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,98,0,ESlide6.jpg_RSlide17.jpg,1,98,test,edgy
none,Groom.wav,none,0,0,Groom_01.jpg,3,2,Banana_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),957,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,99,1,Groom_01.jpg_Banana_01.jpg,1,99,regular,"NA"
none,Apricot.wav,none,0,0,Apricot_02.jpg,2,3,Stick_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1214,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_20_12_27_39.csv,100,1,Apricot_02.jpg_Stick_01.jpg,1,100,regular,"NA"
none,Swelling.wav,none,0,0,Swelling_02.jpg,3,1,Oil_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),2421,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,2,1,Swelling_02.jpg_Oil_01.jpg,2,102,regular,"NA"
none,Rock.wav,none,0,0,Rock_01.jpg,2,2,Spoon_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1762,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,3,0,Rock_01.jpg_Spoon_01.jpg,2,103,regular,"NA"
none,Gorilla.wav,none,0,0,Gorilla_02.jpg,1,2,Spoon_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,NO,1216,SAMPLE MODE 2;- sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,4,0,Gorilla_02.jpg_Spoon_02.jpg,2,104,regular,"NA"
none,Lighter.wav,none,0,0,Lighter_01.jpg,3,3,Kanzi_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1110,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,5,1,Lighter_01.jpg_Kanzi_01.jpg,2,105,regular,"NA"
none,fifi.wav,none,0,0,ESlide38.jpg,3,3,RSlide17.jpg,2,2,none,0,0,none,0,0,none,0,0,2,no,NO,3664,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,6,0,ESlide38.jpg_RSlide17.jpg,2,106,test,edgy
none,Gorilla.wav,none,0,0,Gorilla_01.jpg,1,2,Blanket_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1490,SAMPLE;MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,7,1,Gorilla_01.jpg_Blanket_01.jpg,2,107,regular,"NA"
none,Fridge.wav,none,0,0,Fridge_02.jpg,3,2,Foot_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),3942,SAMPLE MODE 2 - sound;only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,8,1,Fridge_02.jpg_Foot_02.jpg,2,108,regular,"NA"
none,Lighter.wav,none,0,0,Lighter_02.jpg,2,1,Lettuce_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1985,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,9,0,Lighter_02.jpg_Lettuce_02.jpg,2,109,regular,"NA"
none,Cheese.wav,none,0,0,Cheese_01.jpg,2,1,Orangutan_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1513,SAMPLE MOD;E 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,10,1,Cheese_01.jpg_Orangutan_02.jpg,2,110,regular,"NA"
none,Ice.wav,none,0,0,Ice_02.jpg,2,2,Water_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),998,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,11,1,Ice_02.jpg_Water_02.jpg,2,111,regular,"NA"
none,Blueberry.wav,none,0,0,Blueberry_01.jpg,1,3,Teco_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1497,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,12,1,Blueberry_01.jpg_Teco_02.jpg,2,112,regular,"NA"
none,Watermelon.wav,none,0,0,Watermelon_02.jpg,3,2,Peaches_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,3939,SAMPLE MODE 2;- sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,13,1,Watermelon_02.jpg_Peaches_01.jpg,2,113,regular,"NA"
none,Baby.wav,none,0,0,Baby_01.jpg,1,1,Fire_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1329,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,14,0,Baby_01.jpg_Fire_01.jpg,2,114,regular,"NA"
none,Sweet Potato.wav,none,0,0,Sweet Potato_01.jpg,2,3,Strawberries_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1527,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,15,1,Sweet Potato_01.jpg_Strawberries_02.jpg,2,115,regular,"NA"
none,Straw.wav,none,0,0,Straw_02.jpg,3,3,Matata_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1802,SAMPLE;MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,16,1,Straw_02.jpg_Matata_01.jpg,2,116,regular,"NA"
none,Camera.wav,none,0,0,Camera_02.jpg,3,3,Bread_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1365,SAMPLE MODE 2 - s;ound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,17,1,Camera_02.jpg_Bread_02.jpg,2,117,regular,"NA"
none,Swelling.wav,none,0,0,Swelling_01.jpg,1,1,Jelly_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1027,SAMPLE MO;DE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,18,1,Swelling_01.jpg_Jelly_02.jpg,2,118,regular,"NA"
none,lolo.wav,none,0,0,RSlide19.jpg,2,2,ESlide22.jpg,3,1,none,0,0,none,0,0,none,0,0,2,no,YES,916,SAMPLE M;ODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,19,1,RSlide19.jpg_ESlide22.jpg,2,119,test,round
none,Snake.wav,none,0,0,Snake_02.jpg,1,3,Backpack_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1508,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,20,1,Snake_02.jpg_Backpack_01.jpg,2,120,regular,"NA"
none,Tea.wav,none,0,0,Tea_01.jpg,2,2,Jelly_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1737,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,21,1,Tea_01.jpg_Jelly_01.jpg,2,121,regular,"NA"
none,zizi.wav,none,0,0,ESlide6.jpg,2,3,RSlide33.jpg,1,1,none,0,0,none,0,0,none,0,0,2,no,YES,1277,SAMPLE M;ODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,22,1,ESlide6.jpg_RSlide33.jpg,2,122,test,edgy
none,Strawberries.wav,none,0,0,Strawberries_02.jpg,3,2,Matata_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES,829,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,23,1,Strawberries_02.jpg_Matata_02.jpg,2,123,regular,"NA"
none,Dog.wav,none,0,0,Dog_01.jpg,1,3,Stethoscope_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1329,SAMPLE MO;DE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,24,1,Dog_01.jpg_Stethoscope_01.jpg,2,124,regular,"NA"
none,Egg.wav,none,0,0,Egg_02.jpg,2,3,Key_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1259,S;AMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,25,1,Egg_02.jpg_Key_01.jpg,2,125,regular,"NA"
none,Shoe.wav,none,0,0,Shoe_02.jpg,2,2,Celery_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1323,SAMPLE MODE 2 - s;ound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,26,1,Shoe_02.jpg_Celery_02.jpg,2,126,regular,"NA"
none,Oil.wav,none,0,0,Oil_01.jpg,1,3,Apricot_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1217,SAMP;LE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,27,1,Oil_01.jpg_Apricot_01.jpg,2,127,regular,"NA"
none,Fridge.wav,none,0,0,Fridge_01.jpg,2,3,Car_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1443,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,28,1,Fridge_01.jpg_Car_02.jpg,2,128,regular,"NA"
none,Knife.wav,none,0,0,Knife_01.jpg,3,2,Popsicle_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1223,SAMPLE MODE 2;- sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,29,1,Knife_01.jpg_Popsicle_01.jpg,2,129,regular,"NA"
none,Phone.wav,none,0,0,Phone_02.jpg,1,1,Peas_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1187,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,30,1,Phone_02.jpg_Peas_02.jpg,2,130,regular,"NA"
none,Elikya.wav,none,0,0,Elikya_01.jpg,1,1,Blackberries_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1238,SAMPLE MO;DE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,31,1,Elikya_01.jpg_Blackberries_02.jpg,2,131,regular,"NA"
none,Juice.wav,none,0,0,Juice_02.jpg,1,1,Bread_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1088,SAMPLE MODE 2;- sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,32,1,Juice_02.jpg_Bread_01.jpg,2,132,regular,"NA"
none,Noodles.wav,none,0,0,Noodles_02.jpg,3,1,Grapes_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1398,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,33,1,Noodles_02.jpg_Grapes_02.jpg,2,133,regular,"NA"
none,zeze.wav,none,0,0,Eshape.jpg,3,2,RSlide26.jpg,2,3,none,0,0,none,0,0,none,0,0,2,no,NO,1126,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,34,0,Eshape.jpg_RSlide26.jpg,2,134,test,edgy
none,Sugar Cane.wav,none,0,0,Sugar Cane_01.jpg,2,1,Bowl_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1231,SAMPLE MODE 2 - sou;nd only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,35,1,Sugar Cane_01.jpg_Bowl_02.jpg,2,135,regular,"NA"
none,Squirrel.wav,none,0,0,Squirrel_02.jpg,2,1,Melon_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1182,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,36,1,Squirrel_02.jpg_Melon_02.jpg,2,136,regular,"NA"
none,Tummy.wav,none,0,0,Tummy_01.jpg,3,2,Bowl_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1536,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,37,1,Tummy_01.jpg_Bowl_01.jpg,2,137,regular,"NA"
none,Melon.wav,none,0,0,Melon_01.jpg,1,1,Trash_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),3024,SAMPLE MODE 2;- sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,38,1,Melon_01.jpg_Trash_02.jpg,2,138,regular,"NA"
none,Nyota.wav,none,0,0,Nyota_02.jpg,3,1,Apple_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1310,SAMPLE MOD;E 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,39,1,Nyota_02.jpg_Apple_02.jpg,2,139,regular,"NA"
none,Mouth.wav,none,0,0,Mouth_02.jpg,1,3,Milk_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1697,SAMPLE M;ODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,40,0,Mouth_02.jpg_Milk_02.jpg,2,140,regular,"NA"
none,Stick.wav,none,0,0,Stick_02.jpg,3,2,Peanut_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),931,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,41,1,Stick_02.jpg_Peanut_01.jpg,2,141,regular,"NA"
none,Orange.wav,none,0,0,Orange_02.jpg,1,3,Blueberry_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1296,SAMPLE MODE 2;- sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,42,1,Orange_02.jpg_Blueberry_01.jpg,2,142,regular,"NA"
none,Spoon.wav,none,0,0,Spoon_01.jpg,1,3,Mushroom_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1884,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,43,1,Spoon_01.jpg_Mushroom_01.jpg,2,143,regular,"NA"
none,Yogurt.wav,none,0,0,Yogurt_01.jpg,1,2,Cereal_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1860,SAMPLE MO;DE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,44,1,Yogurt_01.jpg_Cereal_01.jpg,2,144,regular,"NA"
none,Pineapple.wav,none,0,0,Pineapple_02.jpg,3,3,Strawberries_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1189,SAMPLE MODE 2 - sou;nd only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,45,1,Pineapple_02.jpg_Strawberries_01.jpg,2,145,regular,"NA"
none,Fire.wav,none,0,0,Fire_02.jpg,3,1,Orange_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1096,SAMPLE M;ODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,46,1,Fire_02.jpg_Orange_02.jpg,2,146,regular,"NA"
none,Wipies.wav,none,0,0,Wipies_01.jpg,3,1,Peas_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1655,SAMPLE MODE 2 - s;ound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,47,1,Wipies_01.jpg_Peas_01.jpg,2,147,regular,"NA"
none,gugu.wav,none,0,0,RSlide37.jpg,2,1,ESlide8.jpg,1,3,none,0,0,none,0,0,none,0,0,2,no,YES,1218,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,48,1,RSlide37.jpg_ESlide8.jpg,2,148,test,round
none,Ice.wav,none,0,0,Ice_01.jpg,2,3,Potato_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1755,;SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,49,1,Ice_01.jpg_Potato_02.jpg,2,149,regular,"NA"
none,Bunny.wav,none,0,0,Bunny_01.jpg,3,3,Juice_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1233,SAMPLE MO;DE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,50,1,Bunny_01.jpg_Juice_01.jpg,2,150,regular,"NA"
none,Vitamin.wav,none,0,0,Vitamin_01.jpg,1,1,Brush_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES,2026,SAMP;LE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,51,1,Vitamin_01.jpg_Brush_02.jpg,2,151,regular,"NA"
none,Lettuce.wav,none,0,0,Lettuce_02.jpg,1,3,Rock_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,NO,1939,SAMPL;E MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,52,0,Lettuce_02.jpg_Rock_01.jpg,2,152,regular,"NA"
none,Dog.wav,none,0,0,Dog_02.jpg,3,2,Melon_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1442,SAMPLE MODE 2 - so;und only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,53,1,Dog_02.jpg_Melon_01.jpg,2,153,regular,"NA"
none,Toothbrush.wav,none,0,0,Toothbrush_01.jpg,3,2,Mouth_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,3116,SAMPLE MODE 2 - s;ound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,54,1,Toothbrush_01.jpg_Mouth_01.jpg,2,154,regular,"NA"
none,Teco.wav,none,0,0,Teco_01.jpg,1,2,Noodles_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1315,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,55,1,Teco_01.jpg_Noodles_01.jpg,2,155,regular,"NA"
none,Banana.wav,none,0,0,Banana_01.jpg,3,1,Orange_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),934,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,56,1,Banana_01.jpg_Orange_01.jpg,2,156,regular,"NA"
none,fefe.wav,none,0,0,ESlide18.jpg,3,1,RSlide21.jpg,2,3,none,0,0,none,0,0,none,0,0,2,no,NO,1131,SAMPLE MODE 2 - so;und only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,57,0,ESlide18.jpg_RSlide21.jpg,2,157,test,edgy
none,Coconut.wav,none,0,0,Coconut_01.jpg,3,2,Stick_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1034,SAMP;LE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,58,1,Coconut_01.jpg_Stick_02.jpg,2,158,regular,"NA"
none,Mouth.wav,none,0,0,Mouth_01.jpg,2,3,Bunny_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1314,SAMPLE MODE 2 - s;ound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,59,0,Mouth_01.jpg_Bunny_02.jpg,2,159,regular,"NA"
none,Lemon.wav,none,0,0,Lemon_01.jpg,3,3,Camera_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,NO,1556,S;AMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,60,0,Lemon_01.jpg_Camera_02.jpg,2,160,regular,"NA"
none,Kanzi.wav,none,0,0,Kanzi_01.jpg,3,2,Pinecone_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1101,SAMPLE MODE 2;- sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,61,1,Kanzi_01.jpg_Pinecone_01.jpg,2,161,regular,"NA"
none,Onion.wav,none,0,0,Onion_01.jpg,3,3,Dog_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,NO,2054,SAMPLE MODE 2 - so;und only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,62,0,Onion_01.jpg_Dog_02.jpg,2,162,regular,"NA"
none,Noodles.wav,none,0,0,Noodles_01.jpg,2,1,Elikya_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1099,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,63,1,Noodles_01.jpg_Elikya_02.jpg,2,163,regular,"NA"
none,Bread.wav,none,0,0,Bread_02.jpg,1,2,Groom_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,NO,1077,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,64,0,Bread_02.jpg_Groom_01.jpg,2,164,regular,"NA"
none,Grapes.wav,none,0,0,Grapes_01.jpg,3,3,Shirt_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1204,SAMPLE MODE;2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,65,1,Grapes_01.jpg_Shirt_01.jpg,2,165,regular,"NA"
none,Cereal.wav,none,0,0,Cereal_02.jpg,2,2,Lighter_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1060,SAMPLE MODE 2;- sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,66,1,Cereal_02.jpg_Lighter_01.jpg,2,166,regular,"NA"
none,Bird.wav,none,0,0,Bird_02.jpg,2,2,String_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1341,SAMPLE MODE 2 -;sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,67,1,Bird_02.jpg_String_01.jpg,2,167,regular,"NA"
none,Celery.wav,none,0,0,Celery_02.jpg,2,3,Hose_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1609,SAMPLE M;ODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,68,1,Celery_02.jpg_Hose_02.jpg,2,168,regular,"NA"
none,mumu.wav,none,0,0,RSlide2.jpg,1,2,ESlide34.jpg,2,3,none,0,0,none,0,0,none,0,0,2,no,YES,1247,SAMPLE MODE 2 - sou;nd only,../Data/raw_data/Testing//MTS_2020_07_21_01_13_54.csv,69,1,RSlide2.jpg_ESlide34.jpg,2,169,test,round
